order_id,order_date,ship_date,year,month,quarter,week,season,customer_id,customer_type,customer_age_group,customer_gender,loyalty_status,customer_lifetime_value,product_id,product_name,category,sub_category,brand,product_condition,quantity,unit_price,discount,shipping_method,shipping_cost,total_sales,cost_price,profit,profit_margin,revenue_target,target_achievement_pct,region,city,warehouse,segment,sales_channel,marketing_source,salesperson_id,sales_team,commission,payment_mode,order_status,return_flag,delivery_time_days,customer_rating,customer_type_flag,profit_category,sales_person
ORD-10064,13-06-2023,14-06-2023,2023,June,2,24,Summer,CUST-649,Individual,50+,Other,Gold,4309,PROD-WAL-171,Apple Wallets,Accessories,Wallets,Apple,New,4,171.96,0.1,Standard,34.6,619.06,120.37,102.98,0.1663,615.2,1.0063,East,Baltimore,WH-Gamma,Consumer,In-store,Email,SP-124,Team Beta,5.15,Debit Card,Delivered,No,1,5,1,Medium,Rachel Zane
ORD-10065,03-04-2024,07-04-2024,2024,April,2,14,Spring,CUST-708,Corporate,50+,Male,Gold,2911,PROD-TAB-653,Dell Tablets,Electronics,Tablets,Dell,New,8,588.95,0,Standard,41.71,4711.6,412.26,1371.81,0.2912,4682.25,1.0063,South,Atlanta,WH-Beta,Home Office,In-store,Direct,SP-125,Team Beta,68.59,Debit Card,Shipped,No,4,4,2,High,John Doe
ORD-10066,18-05-2023,24-05-2023,2023,May,2,20,Spring,CUST-753,Small Business,18-25,Male,Gold,2607,PROD-SMA-331,Nike Smartphones,Electronics,Smartphones,Nike,New,12,532.9,0.2,Overnight,22.74,5115.84,373.03,616.74,0.1206,5083.97,1.0063,West,Los Angeles,WH-Alpha,Home Office,Mobile App,Email,SP-145,Team Beta,30.84,Credit Card,Delivered,No,6,2,3,High,Jane Smith
ORD-10067,10-05-2025,14-05-2025,2025,May,2,19,Spring,CUST-187,Corporate,18-25,Other,Platinum,4053,PROD-PEN-103,Logitech Pens,Office Supplies,Pens,Logitech,New,10,54.6,0,Overnight,6.48,546,21.84,321.12,0.5881,542.6,1.0063,East,DC,WH-Alpha,Home Office,Online,Affiliate,SP-137,Team Beta,16.06,Credit Card,Delivered,No,4,5,2,Medium,Mike Ross
ORD-10068,27-08-2024,29-08-2024,2024,August,3,35,Summer,CUST-211,Corporate,50+,Male,Gold,1773,PROD-SOF-493,Levis Sofas,Furniture,Sofas,Levis,New,4,282.27,0.05,Standard,36.9,1072.63,197.59,245.37,0.2288,1065.95,1.0063,East,Philadelphia,WH-Alpha,Consumer,Online,Email,SP-105,Team Gamma,12.27,PayPal,Delivered,No,2,1,2,Medium,Mike Ross
ORD-10069,21-12-2024,23-12-2024,2024,December,4,51,Winter,CUST-887,Corporate,36-50,Male,Gold,1059,PROD-SMA-805,Apple Smartphones,Electronics,Smartphones,Apple,New,1,498.19,0,Standard,48.03,498.19,423.46,26.7,0.0536,495.09,1.0063,East,DC,WH-Beta,Home Office,Online,Affiliate,SP-133,Team Gamma,1.34,Credit Card,Delivered,No,2,3,2,Medium,John Doe
ORD-10070,20-04-2025,24-04-2025,2025,April,2,16,Spring,CUST-354,Individual,50+,Other,Platinum,616,PROD-BAG-937,HP Bags,Accessories,Bags,HP,New,2,144.56,0,Overnight,33.12,289.12,101.19,53.62,0.1855,287.32,1.0063,South,Dallas,WH-Beta,Corporate,Online,Email,SP-112,Team Beta,2.68,Credit Card,Delivered,No,4,3,1,Medium,Jane Smith
ORD-10071,28-05-2024,02-06-2024,2024,May,2,22,Spring,CUST-773,Corporate,26-35,Male,Gold,3546,PROD-PAN-898,Apple Pants,Clothing,Pants,Apple,New,4,93.94,0.1,Overnight,13.48,338.18,65.76,61.66,0.1823,336.07,1.0063,South,Atlanta,WH-Alpha,Corporate,Mobile App,Direct,SP-127,Team Gamma,3.08,Credit Card,Delivered,No,5,4,2,,Harvey Specter
ORD-10072,12-01-2024,18-01-2024,2024,January,1,2,Winter,CUST-780,Small Business,18-25,Female,Bronze,543,PROD-SHO-593,Logitech Shoes,Clothing,Shoes,Logitech,New,11,108.72,0.1,Standard,16.17,1076.33,76.1,223.06,0.2072,1069.62,1.0063,South,Miami,WH-Beta,Corporate,In-store,Social Media,SP-110,Team Gamma,11.15,Cash,Delivered,No,6,2,3,Medium,Donna Paulsen
ORD-10073,19-05-2025,21-05-2025,2025,May,2,21,Spring,CUST-463,Individual,26-35,Other,Silver,1008,PROD-BIN-224,Adidas Binders,Office Supplies,Binders,Adidas,New,2,48.78,0,Standard,45.94,97.56,19.51,12.6,0.1292,96.95,1.0063,West,San Francisco,WH-Gamma,Home Office,In-store,Affiliate,SP-127,Team Alpha,0.63,Cash,Delivered,No,2,2,1,Medium,Harvey Specter
ORD-10074,07-04-2023,12-04-2023,2023,April,2,14,Spring,CUST-270,Small Business,26-35,Female,Gold,3939,PROD-SHO-680,Apple Shoes,Clothing,Shoes,Apple,New,10,90.56,0.05,Standard,5.61,860.32,63.39,220.81,0.2567,854.96,1.0063,West,San Francisco,WH-Gamma,Corporate,Mobile App,Email,SP-116,Team Gamma,11.04,Cash,Delivered,No,5,4,3,Medium,John Doe
ORD-10075,23-04-2025,28-04-2025,2025,April,2,17,Spring,CUST-762,Small Business,18-25,Male,Silver,4428,PROD-LAP-648,HP Laptops,Electronics,Laptops,HP,New,3,604.85,0.15,Standard,29.69,1542.37,423.39,242.51,0.1572,1532.76,1.0063,South,Miami,WH-Beta,Home Office,In-store,Social Media,SP-144,Team Gamma,12.13,PayPal,Delivered,No,5,1,3,Medium,Donna Paulsen
ORD-10076,03-05-2023,10-05-2023,2023,May,2,18,Spring,CUST-727,Individual,36-50,Male,Gold,1416,PROD-SHI-467,Nike Shirts,Clothing,Shirts,Nike,Refurbished,9,87.11,0,Standard,12.14,783.99,60.98,223.03,0.2845,779.11,1.0063,West,Los Angeles,WH-Beta,Home Office,Online,Email,SP-119,Team Beta,11.15,PayPal,Shipped,No,7,1,1,Medium,John Doe
ORD-10077,02-04-2025,08-04-2025,2025,April,2,14,Spring,CUST-145,Small Business,50+,Other,Gold,3445,PROD-SMA-441,Sony Smartphones,Electronics,Smartphones,Sony,New,11,494.1,0,Standard,17.72,5435.1,345.87,1612.81,0.2967,5401.24,1.0063,South,Atlanta,WH-Alpha,Home Office,Mobile App,Email,SP-132,Team Gamma,80.64,Debit Card,Delivered,No,6,2,3,High,Harvey Specter
ORD-10078,22-09-2025,29-09-2025,2025,September,3,39,Fall,CUST-676,Small Business,26-35,Male,Bronze,1298,PROD-LAP-798,Sony Laptops,Electronics,Laptops,Sony,New,11,443.86,0.05,Standard,18.81,4638.34,310.7,1201.83,0.2591,4609.44,1.0063,West,Los Angeles,WH-Beta,Consumer,Mobile App,Email,SP-134,Team Gamma,60.09,PayPal,Delivered,No,7,2,3,High,Jane Smith
ORD-10079,08-09-2023,11-09-2023,2023,September,3,36,Fall,CUST-760,Individual,18-25,Other,Platinum,2260,PROD-BED-410,Sony Beds,Furniture,Beds,Sony,New,7,326.41,0.1,Overnight,14.87,2056.38,228.49,442.08,0.215,2043.57,1.0063,East,Philadelphia,WH-Alpha,Corporate,Online,Direct,SP-142,Team Gamma,22.1,Credit Card,Delivered,No,3,2,1,Medium,Jane Smith
ORD-10080,25-07-2024,26-07-2024,2024,July,3,30,Summer,CUST-793,Small Business,26-35,Other,Silver,2833,PROD-STO-510,Adidas Storage,Office Supplies,Storage,Adidas,Refurbished,4,52.36,0,Express,40.66,209.44,20.94,85.02,0.4059,208.14,1.0062,South,Miami,WH-Gamma,Home Office,Online,Email,SP-124,Team Beta,4.25,Debit Card,Delivered,No,1,1,3,Medium,Rachel Zane
ORD-10081,10-06-2025,14-06-2025,2025,June,2,24,Summer,CUST-762,Corporate,50+,Other,Platinum,3775,PROD-BEL-156,HP Belts,Accessories,Belts,HP,New,1,177.83,0,Express,19.95,177.83,124.48,33.4,0.1878,176.72,1.0063,West,Los Angeles,WH-Beta,Corporate,Online,Social Media,SP-137,Team Beta,1.67,Credit Card,Delivered,No,4,3,2,Medium,Donna Paulsen
ORD-10082,03-10-2023,10-10-2023,2023,October,4,40,Fall,CUST-509,Small Business,36-50,Other,Bronze,1318,PROD-SMA-747,Logitech Smartphones,Electronics,Smartphones,Logitech,New,3,442.87,0.1,Overnight,20.55,1195.75,310.01,245.17,0.205,1188.3,1.0063,East,Baltimore,WH-Gamma,Corporate,In-store,Email,SP-119,Team Gamma,12.26,Debit Card,Returned,Yes,7,4,3,Medium,John Doe
ORD-10083,28-03-2024,03-04-2024,2024,March,1,13,Spring,CUST-870,Corporate,36-50,Other,Bronze,2668,PROD-STO-762,Samsung Storage,Office Supplies,Storage,Samsung,New,12,53.75,0.3,Express,25.39,451.5,21.5,168.11,0.3723,448.69,1.0063,East,Baltimore,WH-Beta,Consumer,Online,Search Engine,SP-146,Team Beta,8.41,PayPal,Delivered,No,6,4,2,Medium,Jane Smith
ORD-10084,08-07-2023,09-07-2023,2023,July,3,27,Summer,CUST-439,Small Business,36-50,Female,Silver,4235,PROD-WAL-192,Sony Wallets,Accessories,Wallets,Sony,New,4,155.78,0.05,Overnight,45.6,591.96,109.05,110.16,0.1861,588.27,1.0063,West,San Francisco,WH-Beta,Corporate,Mobile App,Affiliate,SP-126,Team Beta,5.51,Cash,Delivered,No,1,5,3,Medium,Harvey Specter
ORD-10085,28-01-2025,01-02-2025,2025,January,1,5,Winter,CUST-915,Individual,18-25,Other,Platinum,3565,PROD-PAN-474,Samsung Pants,Clothing,Pants,Samsung,New,13,104.11,0,Overnight,35.97,1353.43,72.88,370.02,0.2734,1345,1.0063,East,DC,WH-Alpha,Home Office,In-store,Direct,SP-148,Team Alpha,18.5,Credit Card,Delivered,No,4,5,1,Medium,Donna Paulsen
ORD-10086,04-04-2024,05-04-2024,2024,April,2,14,Spring,CUST-540,Individual,18-25,Female,Bronze,3759,PROD-BIN-647,Adidas Binders,Office Supplies,Binders,Adidas,New,11,48.76,0.05,Overnight,7.78,509.54,19.5,287.26,0.5638,506.37,1.0063,North,Chicago,WH-Alpha,Home Office,In-store,Search Engine,SP-146,Team Gamma,14.36,Debit Card,Delivered,No,1,3,1,Medium,Harvey Specter
ORD-10087,13-03-2025,17-03-2025,2025,March,1,11,Spring,CUST-208,Small Business,36-50,Male,Gold,1406,PROD-BIN-973,Samsung Binders,Office Supplies,Binders,Samsung,New,2,56.49,0,Overnight,6.77,112.98,22.6,61.01,0.54,112.28,1.0062,South,Miami,WH-Beta,Corporate,Mobile App,Search Engine,SP-105,Team Alpha,3.05,Cash,Delivered,No,4,2,3,Medium,Mike Ross
ORD-10088,09-05-2025,10-05-2025,2025,May,2,19,Spring,CUST-110,Individual,50+,Other,Gold,4608,PROD-PAP-448,Levis Paper,Office Supplies,Paper,Levis,Refurbished,10,54.85,0,Express,30.49,548.5,21.94,298.61,0.5444,545.08,1.0063,South,Miami,WH-Beta,Corporate,In-store,Social Media,SP-106,Team Gamma,14.93,Credit Card,Delivered,No,1,3,1,Medium,Jane Smith
ORD-10089,15-02-2025,22-02-2025,2025,February,1,7,Winter,CUST-200,Small Business,50+,Male,Gold,1102,PROD-PAN-182,Adidas Pants,Clothing,Pants,Adidas,New,9,116.24,0.05,Overnight,44.92,993.85,81.37,216.6,0.2179,987.66,1.0063,East,Baltimore,WH-Alpha,Consumer,Online,Social Media,SP-140,Team Gamma,10.83,Credit Card,Delivered,No,7,5,3,Medium,Rachel Zane
ORD-10090,21-02-2024,24-02-2024,2024,February,1,8,Winter,CUST-364,Individual,18-25,Other,Platinum,4795,PROD-SHO-961,Samsung Shoes,Clothing,Shoes,Samsung,New,16,87.24,0.2,Standard,19.55,1116.67,61.07,120,0.1075,1109.71,1.0063,West,San Francisco,WH-Gamma,Home Office,Online,Direct,SP-136,Team Alpha,6,Cash,Delivered,No,3,5,1,Medium,Rachel Zane
ORD-10091,27-11-2025,02-12-2025,2025,November,4,48,Fall,CUST-327,Corporate,36-50,Female,Gold,3133,PROD-STO-570,Apple Storage,Office Supplies,Storage,Apple,New,11,55.9,0.15,Overnight,16.15,522.66,22.36,260.55,0.4985,519.4,1.0063,North,Boston,WH-Beta,Corporate,Online,Direct,SP-149,Team Alpha,13.03,PayPal,Delivered,No,5,4,2,Medium,Donna Paulsen
ORD-10092,12-08-2024,16-08-2024,2024,August,3,33,Summer,CUST-622,Small Business,50+,Female,Gold,2291,PROD-TAB-878,Sony Tables,Furniture,Tables,Sony,Refurbished,2,294.03,0,Express,38.67,588.06,205.82,137.75,0.2342,584.4,1.0063,West,Seattle,WH-Alpha,Corporate,Online,Affiliate,SP-122,Team Gamma,6.89,Cash,Returned,Yes,4,3,3,Medium,John Doe
ORD-10093,06-06-2025,11-06-2025,2025,June,2,23,Summer,CUST-864,Corporate,50+,Female,Bronze,4027,PROD-SMA-884,Dell Smartphones,Electronics,Smartphones,Dell,New,6,541.42,0.15,Express,32.09,2761.24,378.99,455.21,0.1649,2744.04,1.0063,South,Atlanta,WH-Beta,Home Office,In-store,Email,SP-109,Team Alpha,22.76,PayPal,Delivered,No,5,1,2,Medium,Mike Ross
ORD-10094,12-04-2024,16-04-2024,2024,April,2,15,Spring,CUST-631,Corporate,50+,Male,Bronze,2311,PROD-SHO-396,IKEA Shoes,Clothing,Shoes,IKEA,Refurbished,6,98.78,0,Express,30.43,592.68,69.15,147.35,0.2486,588.99,1.0063,East,DC,WH-Alpha,Corporate,Mobile App,Direct,SP-117,Team Alpha,7.37,Debit Card,Delivered,No,4,5,2,Medium,Donna Paulsen
ORD-10095,12-11-2023,18-11-2023,2023,November,4,45,Fall,CUST-671,Small Business,18-25,Other,Gold,4411,PROD-BED-763,Adidas Beds,Furniture,Beds,Adidas,New,2,345.78,0,Express,11.72,691.56,242.05,195.74,0.283,687.25,1.0063,North,Chicago,WH-Gamma,Consumer,In-store,Direct,SP-147,Team Beta,9.79,PayPal,Delivered,No,6,4,3,Medium,Harvey Specter
ORD-10096,07-07-2025,13-07-2025,2025,July,3,28,Summer,CUST-694,Corporate,36-50,Male,Gold,1340,PROD-SHO-307,Nike Shoes,Clothing,Shoes,Nike,New,3,124.02,0.2,Standard,12.92,297.65,86.81,24.3,0.0816,295.8,1.0063,East,Philadelphia,WH-Beta,Corporate,Mobile App,Email,SP-113,Team Gamma,1.22,Debit Card,Delivered,No,6,2,2,Medium,Harvey Specter
ORD-10097,22-05-2024,26-05-2024,2024,May,2,21,Spring,CUST-804,Small Business,26-35,Female,Bronze,3642,PROD-PAP-280,IKEA Paper,Office Supplies,Paper,IKEA,New,16,52.59,0.2,Overnight,17.68,673.15,21.04,318.83,0.4736,668.96,1.0063,North,Boston,WH-Beta,Corporate,Mobile App,Affiliate,SP-147,Team Beta,15.94,Debit Card,Delivered,No,4,3,3,Medium,John Doe
ORD-10098,09-11-2025,12-11-2025,2025,November,4,45,Fall,CUST-689,Corporate,36-50,Male,Silver,2590,PROD-BED-667,Logitech Beds,Furniture,Beds,Logitech,Refurbished,2,322.72,0,Standard,14.31,645.44,225.9,179.33,0.2778,641.42,1.0063,East,DC,WH-Gamma,Consumer,Online,Social Media,SP-125,Team Gamma,8.97,Debit Card,Delivered,No,3,5,2,Medium,Rachel Zane
ORD-10099,23-09-2025,24-09-2025,2025,September,3,39,Fall,CUST-326,Small Business,36-50,Female,Platinum,1536,PROD-BAG-140,Adidas Bags,Accessories,Bags,Adidas,New,10,134.82,0,Overnight,48.72,1348.2,94.37,355.78,0.2639,1339.8,1.0063,West,Los Angeles,WH-Beta,Consumer,In-store,Affiliate,SP-144,Team Beta,17.79,Debit Card,Cancelled,No,1,1,3,Medium,Rachel Zane
ORD-10100,22-02-2025,26-02-2025,2025,February,1,8,Winter,CUST-556,Small Business,18-25,Female,Platinum,1224,PROD-TAB-493,Adidas Tablets,Electronics,Tablets,Adidas,New,6,603.68,0,Overnight,5.84,3622.08,422.58,1080.76,0.2984,3599.51,1.0063,South,Atlanta,WH-Beta,Consumer,Online,Email,SP-119,Team Gamma,54.04,Credit Card,Delivered,No,4,5,3,High,Harvey Specter
ORD-10101,21-11-2023,22-11-2023,2023,November,4,47,Fall,CUST-483,Individual,50+,Female,Bronze,1487,PROD-SMA-776,Samsung Smartphones,Electronics,Smartphones,Samsung,New,9,497.23,0.05,Standard,33.17,4251.32,348.06,1085.61,0.2554,4224.83,1.0063,East,DC,WH-Beta,Home Office,In-store,Social Media,SP-100,Team Beta,54.28,Debit Card,Delivered,No,1,1,1,High,John Doe
ORD-10102,03-01-2025,06-01-2025,2025,January,1,1,Winter,CUST-500,Small Business,50+,Other,Platinum,1302,PROD-SHO-295,Adidas Shoes,Clothing,Shoes,Adidas,New,7,101.98,0.2,Standard,28.29,571.09,71.39,43.07,0.0754,567.53,1.0063,East,Philadelphia,WH-Alpha,Corporate,In-store,Social Media,SP-110,Team Gamma,2.15,Credit Card,Shipped,No,3,3,3,Medium,Donna Paulsen
ORD-10103,20-08-2023,22-08-2023,2023,August,3,33,Summer,CUST-574,Small Business,18-25,Other,Bronze,3082,PROD-SMA-406,Sony Smartphones,Electronics,Smartphones,Sony,New,3,427.96,0,Express,19.55,1283.88,299.57,365.62,0.2848,1275.88,1.0063,North,Boston,WH-Alpha,Corporate,Online,Social Media,SP-131,Team Beta,18.28,Credit Card,Delivered,No,2,1,3,Medium,Jane Smith
ORD-10104,21-03-2023,28-03-2023,2023,March,1,12,Spring,CUST-890,Corporate,18-25,Female,Bronze,4337,PROD-WAT-812,HP Watches,Accessories,Watches,HP,Refurbished,10,124.51,0.05,Overnight,44.94,1182.84,87.16,266.3,0.2251,1175.47,1.0063,West,San Francisco,WH-Beta,Consumer,In-store,Affiliate,SP-100,Team Alpha,13.32,Debit Card,Delivered,No,7,1,2,Medium,Donna Paulsen
ORD-10105,06-08-2024,11-08-2024,2024,August,3,32,Summer,CUST-795,Small Business,18-25,Male,Bronze,1026,PROD-BED-499,HP Beds,Furniture,Beds,HP,New,8,245.39,0,Overnight,35.16,1963.12,171.77,553.8,0.2821,1950.89,1.0063,West,San Francisco,WH-Gamma,Home Office,Online,Email,SP-106,Team Gamma,27.69,PayPal,Delivered,No,5,4,3,High,Mike Ross
ORD-10106,18-04-2025,22-04-2025,2025,April,2,16,Spring,CUST-702,Individual,18-25,Male,Bronze,2165,PROD-BED-209,Logitech Beds,Furniture,Beds,Logitech,New,1,256.82,0,Overnight,49.93,256.82,179.77,27.12,0.1056,255.22,1.0063,North,Boston,WH-Gamma,Consumer,Mobile App,Affiliate,SP-104,Team Alpha,1.36,PayPal,Delivered,No,4,3,1,Medium,Rachel Zane
ORD-10107,24-04-2025,01-05-2025,2025,April,2,17,Spring,CUST-807,Corporate,18-25,Other,Silver,1638,PROD-PAP-745,Levis Paper,Office Supplies,Paper,Levis,New,11,44.66,0.15,Overnight,12.59,417.57,17.86,208.52,0.4994,414.97,1.0063,West,San Francisco,WH-Beta,Corporate,Online,Affiliate,SP-149,Team Beta,10.43,Cash,Delivered,No,7,5,2,Medium,Donna Paulsen
ORD-10108,08-09-2024,14-09-2024,2024,September,3,36,Fall,CUST-612,Corporate,26-35,Female,Gold,959,PROD-CHA-805,Dell Chairs,Furniture,Chairs,Dell,New,4,327.92,0.15,Overnight,8.95,1114.93,229.54,187.82,0.1685,1107.98,1.0063,South,Dallas,WH-Alpha,Home Office,In-store,Search Engine,SP-144,Team Gamma,9.39,Credit Card,Delivered,No,6,2,2,Medium,Rachel Zane
ORD-10109,06-10-2025,09-10-2025,2025,October,4,41,Fall,CUST-254,Individual,36-50,Male,Gold,3052,PROD-SHI-467,Levis Shirts,Clothing,Shirts,Levis,New,11,98.94,0,Overnight,11.27,1088.34,69.26,315.21,0.2896,1081.56,1.0063,East,DC,WH-Alpha,Home Office,In-store,Direct,SP-126,Team Beta,15.76,Credit Card,Delivered,No,3,3,1,Medium,Rachel Zane
ORD-10110,15-06-2025,16-06-2025,2025,June,2,24,Summer,CUST-453,Corporate,36-50,Female,Silver,4920,PROD-WAL-598,Sony Wallets,Accessories,Wallets,Sony,New,10,156.34,0,Express,17.12,1563.4,109.44,451.88,0.289,1553.66,1.0063,North,Boston,WH-Beta,Corporate,Mobile App,Affiliate,SP-133,Team Beta,22.59,PayPal,Delivered,No,1,3,2,Medium,Jane Smith
ORD-10111,13-05-2023,17-05-2023,2023,May,2,19,Spring,CUST-125,Corporate,36-50,Male,Platinum,3308,PROD-PEN-186,Sony Pens,Office Supplies,Pens,Sony,New,3,56.45,0,Overnight,23.76,169.35,22.58,77.85,0.4597,168.29,1.0063,West,Los Angeles,WH-Alpha,Home Office,Mobile App,Search Engine,SP-126,Team Alpha,3.89,Credit Card,Delivered,No,4,2,2,Medium,Jane Smith
ORD-10112,09-04-2024,16-04-2024,2024,April,2,15,Spring,CUST-594,Corporate,50+,Other,Platinum,3398,PROD-SHO-747,Apple Shoes,Clothing,Shoes,Apple,Refurbished,3,84.59,0.05,Express,43.82,241.08,59.21,19.63,0.0814,239.58,1.0063,South,Atlanta,WH-Alpha,Home Office,Mobile App,Email,SP-141,Team Gamma,0.98,PayPal,Returned,Yes,7,5,2,Medium,Donna Paulsen
ORD-10113,21-05-2025,22-05-2025,2025,May,2,21,Spring,CUST-207,Corporate,26-35,Female,Gold,3743,PROD-JAC-548,HP Jackets,Clothing,Jackets,HP,New,11,124.77,0,Overnight,17.76,1372.47,87.34,393.97,0.2871,1363.92,1.0063,South,Atlanta,WH-Gamma,Consumer,Online,Search Engine,SP-118,Team Beta,19.7,Cash,Delivered,No,1,4,2,Medium,Mike Ross
ORD-10114,23-07-2025,25-07-2025,2025,July,3,30,Summer,CUST-402,Individual,36-50,Female,Platinum,4568,PROD-JAC-852,IKEA Jackets,Clothing,Jackets,IKEA,New,3,116.14,0.05,Overnight,46.19,331,81.3,40.91,0.1236,328.94,1.0063,West,Seattle,WH-Beta,Home Office,Online,Affiliate,SP-146,Team Alpha,2.05,Debit Card,Delivered,No,2,5,1,Medium,Rachel Zane
ORD-10115,18-05-2025,22-05-2025,2025,May,2,20,Spring,CUST-525,Individual,50+,Male,Gold,2831,PROD-SMA-294,Nike Smartphones,Electronics,Smartphones,Nike,New,5,515.25,0,Standard,25.83,2576.25,360.67,747.07,0.29,2560.2,1.0063,West,Los Angeles,WH-Alpha,Consumer,In-store,Email,SP-127,Team Alpha,37.35,Debit Card,Delivered,No,4,2,1,High,Harvey Specter
ORD-10116,08-05-2024,13-05-2024,2024,May,2,19,Spring,CUST-187,Corporate,26-35,Male,Gold,4185,PROD-PAN-243,Adidas Pants,Clothing,Pants,Adidas,New,9,84.71,0,Overnight,34.12,762.39,59.3,194.57,0.2552,757.64,1.0063,North,Boston,WH-Alpha,Home Office,Mobile App,Search Engine,SP-110,Team Alpha,9.73,Debit Card,Delivered,No,5,5,2,Medium,Rachel Zane
ORD-10117,22-09-2023,26-09-2023,2023,September,3,38,Fall,CUST-218,Corporate,26-35,Male,Silver,1131,PROD-HEA-136,Dell Headphones,Electronics,Headphones,Dell,New,4,418.3,0.15,Standard,16.9,1422.22,292.81,234.08,0.1646,1413.36,1.0063,West,Seattle,WH-Alpha,Consumer,Mobile App,Affiliate,SP-111,Team Alpha,11.7,Cash,Cancelled,No,4,3,2,Medium,Mike Ross
ORD-10118,11-01-2024,16-01-2024,2024,January,1,2,Winter,CUST-951,Individual,50+,Female,Platinum,2956,PROD-SOF-297,Nike Sofas,Furniture,Sofas,Nike,Refurbished,3,280.26,0,Standard,12.02,840.78,196.18,240.22,0.2857,835.54,1.0063,North,Boston,WH-Beta,Consumer,Online,Email,SP-123,Team Beta,12.01,Credit Card,Delivered,No,5,4,1,Medium,Donna Paulsen
ORD-10119,27-03-2025,28-03-2025,2025,March,1,13,Spring,CUST-847,Individual,26-35,Other,Silver,1481,PROD-HEA-125,Levis Headphones,Electronics,Headphones,Levis,New,9,470.88,0.15,Standard,44.13,3602.23,329.62,591.52,0.1642,3579.79,1.0063,East,Philadelphia,WH-Beta,Home Office,In-store,Email,SP-111,Team Beta,29.58,Cash,Delivered,No,1,1,1,High,Mike Ross
ORD-10120,25-12-2025,29-12-2025,2025,December,4,52,Winter,CUST-245,Individual,50+,Other,Gold,4817,PROD-JAC-837,Nike Jackets,Clothing,Jackets,Nike,Refurbished,7,99.78,0.05,Express,9.93,663.54,69.85,164.66,0.2482,659.41,1.0063,South,Miami,WH-Alpha,Consumer,Mobile App,Direct,SP-145,Team Beta,8.23,Credit Card,Delivered,No,4,5,1,Medium,Harvey Specter
ORD-10121,25-05-2025,01-06-2025,2025,May,2,21,Spring,CUST-456,Corporate,36-50,Male,Gold,2056,PROD-BAG-707,Apple Bags,Accessories,Bags,Apple,New,1,135.5,0.15,Standard,39.83,115.18,94.85,-19.5,-0.1693,114.46,1.0063,North,Chicago,WH-Gamma,Corporate,Online,Affiliate,SP-108,Team Gamma,0,Credit Card,Shipped,No,7,1,2,Loss,Jane Smith
ORD-10122,02-11-2023,05-11-2023,2023,November,4,44,Fall,CUST-419,Corporate,50+,Other,Gold,2705,PROD-WAT-344,Dell Watches,Accessories,Watches,Dell,New,10,155.7,0,Standard,31.14,1557,108.99,435.96,0.28,1547.3,1.0063,South,Atlanta,WH-Gamma,Corporate,Online,Direct,SP-112,Team Gamma,21.8,Debit Card,Shipped,No,3,4,2,Medium,Harvey Specter
ORD-10123,08-12-2024,14-12-2024,2024,December,4,49,Winter,CUST-451,Small Business,26-35,Male,Bronze,4943,PROD-CHA-600,Dell Chairs,Furniture,Chairs,Dell,Refurbished,8,257.43,0.1,Standard,43.75,1853.5,180.2,368.15,0.1986,1841.95,1.0063,East,Baltimore,WH-Beta,Home Office,Mobile App,Email,SP-131,Team Alpha,18.41,PayPal,Returned,Yes,6,1,3,Medium,Mike Ross
ORD-10124,27-10-2025,30-10-2025,2025,October,4,44,Fall,CUST-566,Individual,36-50,Other,Bronze,4455,PROD-PAN-498,Apple Pants,Clothing,Pants,Apple,Refurbished,1,121.3,0,Overnight,37.3,121.3,84.91,-0.91,-0.0075,120.54,1.0063,West,Seattle,WH-Gamma,Home Office,Mobile App,Email,SP-111,Team Beta,0,PayPal,Delivered,No,3,5,1,Loss,Harvey Specter
ORD-10125,02-05-2024,04-05-2024,2024,May,2,18,Spring,CUST-903,Corporate,36-50,Female,Bronze,1421,PROD-SMA-164,Sony Smartphones,Electronics,Smartphones,Sony,Refurbished,6,443.63,0.3,Express,17.67,1863.25,310.54,-17.66,-0.0095,1851.64,1.0063,North,New York,WH-Alpha,Home Office,In-store,Search Engine,SP-132,Team Alpha,0,Debit Card,Delivered,No,2,2,2,Loss,Rachel Zane
ORD-10126,26-05-2025,29-05-2025,2025,May,2,22,Spring,CUST-311,Individual,18-25,Male,Silver,904,PROD-WAL-911,Apple Wallets,Accessories,Wallets,Apple,New,7,184.67,0.1,Express,30.85,1163.42,129.27,227.68,0.1957,1156.17,1.0063,West,Seattle,WH-Beta,Corporate,Mobile App,Direct,SP-107,Team Beta,11.38,Credit Card,Delivered,No,3,3,1,Medium,Mike Ross
ORD-10127,11-06-2023,18-06-2023,2023,June,2,23,Summer,CUST-633,Corporate,18-25,Other,Gold,2120,PROD-BIN-653,Sony Binders,Office Supplies,Binders,Sony,New,6,43.8,0,Express,5.59,262.8,17.52,152.09,0.5787,261.16,1.0063,South,Dallas,WH-Beta,Home Office,Online,Social Media,SP-128,Team Gamma,7.6,Cash,Delivered,No,7,3,2,Medium,Donna Paulsen
ORD-10128,13-08-2025,15-08-2025,2025,August,3,33,Summer,CUST-594,Individual,26-35,Female,Platinum,3452,PROD-JAC-758,IKEA Jackets,Clothing,Jackets,IKEA,New,9,119.74,0,Express,26.38,1077.66,83.82,296.9,0.2755,1070.95,1.0063,North,Chicago,WH-Gamma,Home Office,Mobile App,Affiliate,SP-136,Team Alpha,14.84,Debit Card,Delivered,No,2,1,1,Medium,Jane Smith
